UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_coastalclasses_linesgravelbeach_d,0.00098819,0.00098819,1060.245254,1060.245254,1072915.935,eco_coarse_coastalclasses_lines_d_gravelbeach,eco_coarse_coastalclasses_linesgravelbeach_d,3090300,eco,coarse,coastalclasses,lines,Coastal Classes,gravelbeach,d,Gravel Beach,0.020698,0.041396,0.062094,,,Coastal Classes,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_bottompatches_polygonsmixed_d,0.000218721,0.000218721,1352805.099,1352805.099,6185067402,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_fish_herring_ia_d,0,0.000814198,0,14871203.21,18264841102,eco_fish_herring_ia_d,eco_fish_herring_ia_d,6060200,eco,fish,herring,ia,Important Areas,,d,Pacific Herring ^,0,0,0,,^,Pacific herring ,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,0.001151593,0.001151593,3593000.113,3593000.113,3120026609,eco_coarse_geomorphicunits_polygons_d_fjordwallsteep,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,3030500,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordwallsteep,d,Fjord wall steep,0.062049,0.124098,0.186147,,,Geomorphic Units,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_plants_eelgrass_biobands_d,0.00024228,0.0004038,1079.046478,1798.410797,4453711.756,eco_plants_eelgrass_biobands_d,eco_plants_eelgrass_biobands_d,4040300,eco,plants,eelgrass,biobands,Biobands,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_coastalclasses_linessandflat_d,0.000184805,0.000184805,241.2018004,241.2018004,1305170.19,eco_coarse_coastalclasses_lines_d_sandflat,eco_coarse_coastalclasses_linessandflat_d,3091300,eco,coarse,coastalclasses,lines,Coastal Classes,sandflat,d,Sand Flat,0.017821,0.035642,0.053463,,,Coastal Classes,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_fish_dogfish_phmasyn_m,0,2.49E-06,0,1.073611538,431195,eco_fish_dogfish_phmasyn_m,eco_fish_dogfish_phmasyn_m,6020100,eco,fish,dogfish,phmasyn,Research CPUE,,m,Spiny Dogfish,0.1,0.15,0.2,,,Spiny Dogfish,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_mammals_seaotter_modeledhabitat_d,0.000865641,0.003606838,3562947.413,14845614.22,4115963951,eco_mammals_seaotter_modeledhabitat_d,eco_mammals_seaotter_modeledhabitat_d,8150100,eco,mammals,seaotter,modeledhabitat,Modeled Habitat,,d,Sea Otter,0.4,0.5,0.6,,,Sea otter,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_fish_arrowtooth_phmasynsab_m,0,2.54E-06,0,1.073611538,422614,eco_fish_arrowtooth_phmasynsab_m,eco_fish_arrowtooth_phmasynsab_m,6010100,eco,fish,arrowtooth,phmasynsab,Research CPUE,,m,Arrowtooth Flounder,0.1,0.15,0.2,,,Arrowtooth flounder,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_inverts_alcyonacea_model_d,5.63E-07,9.38E-07,0.011403704,0.019006173,20265.41745,eco_inverts_alcyonacea_model_d,eco_inverts_alcyonacea_model_d,7010100,eco,inverts,alcyonacea,model,predicted habitat,,d,Soft corals,0.2,0.3,0.4,,,Soft corals,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_geomorphicunits_polygonsfjordcrest_d,0.003545881,0.003545881,4335951.534,4335951.534,1222813470,eco_coarse_geomorphicunits_polygons_d_fjordcrest,eco_coarse_geomorphicunits_polygonsfjordcrest_d,3030100,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordcrest,d,Fjord crest,0.098363,0.196726,0.295089,,,Geomorphic Units,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_inverts_dungeness_records_d,0,7.90E-05,0,491517.9002,6221696257,eco_inverts_dungeness_records_d,eco_inverts_dungeness_records_d,7240200,eco,inverts,dungeness,records,records,,d,Dungeness crab ,0.1,0.15,0.2,,,Dungeness crab ,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_birds_seabirds_ia_d,0.000653273,0.000653273,14871203.21,14871203.21,22764135593,eco_birds_seabirds_ia_d,eco_birds_seabirds_ia_d,5170100,eco,birds,seabirds,ia,Important Area,,d,Seabirds^,0,0,0,,^,Seabirds,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_inverts_urchinred_records_d,0,0.003283304,0,11286330.37,3437491444,eco_inverts_urchinred_records_d,eco_inverts_urchinred_records_d,7230100,eco,inverts,urchinred,records,records,,d,Red sea urchin,0.2,0.3,0.4,,,Red Urchin,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_mammals_harbourseal_haulouts_m,0.000536029,0.000893382,58994.94081,98324.90135,110059169.1,eco_mammals_harbourseal_haulouts_m,eco_mammals_harbourseal_haulouts_m,8110100,eco,mammals,harbourseal,haulouts,Haulouts,,m,Harbour Seal,0.4,0.5,0.6,,,Harbour seal,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_birds_murrelgalcid_density_d,0,0.000476327,0,14.25231644,29921.26213,eco_birds_murrelgalcid_density_d,eco_birds_murrelgalcid_density_d,5250100,eco,birds,murrelgalcid,density,density - yr round,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_coastalclasses_linesrockplatform_d,0.002573175,0.002573175,7762.063679,7762.063679,3016531.693,eco_coarse_coastalclasses_lines_d_rockplatform,eco_coarse_coastalclasses_linesrockplatform_d,3090800,eco,coarse,coastalclasses,lines,Coastal Classes,rockplatform,d,Rock Platform,0.012273,0.024546,0.036819,,,Coastal Classes,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_plants_chlorophylla_concentration_d,2.60E-05,2.60E-05,6.872564456,6.872564456,264615.2246,eco_plants_chlorophylla_concentration_d,eco_plants_chlorophylla_concentration_d,4010100,eco,plants,chlorophylla,concentration,Chlorophyll A Concentration,,d,Phytoplankton,0.2,0.3,0.4,,,Phytoplankton,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_coastalclasses_linessandgravelflatfan_d,0.001770767,0.001770767,2942.974627,2942.974627,1661977.106,eco_coarse_coastalclasses_lines_d_sandgravelflatfan,eco_coarse_coastalclasses_linessandgravelflatfan_d,3091100,eco,coarse,coastalclasses,lines,Coastal Classes,sandgravelflatfan,d,Sand and Gravel Flat or Fan,0.015976,0.031952,0.047928,,,Coastal Classes,no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_birds_shorebirdsand_density_d,0.007789306,0.00916389,8.242377983,9.696915274,1058.165834,eco_birds_shorebirdsand_density_d,eco_birds_shorebirdsand_density_d,5340100,eco,birds,shorebirdsand,density,density - yr round,,d,Shorebird (sand)^,0,0,0,,^,Shorebird (sand),no
pro_godspocketmarinepark,God's Pocket Marine Park,NVI,Queen Charlotte Strait,eco_coarse_geomorphicunits_polygonsfjordmound_d,0.002480845,0.002480845,4467893.636,4467893.636,1800956275,eco_coarse_geomorphicunits_polygons_d_fjordmound,eco_coarse_geomorphicunits_polygonsfjordmound_d,3030400,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordmound,d,Fjord mound,0.081137,0.162274,0.243411,,,Geomorphic Units,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_coastalclasses_linesmudflat_d,0.028954849,0.028954849,3134.980308,3134.980308,108271.3394,eco_coarse_coastalclasses_lines_d_mudflat,eco_coarse_coastalclasses_linesmudflat_d,3090600,eco,coarse,coastalclasses,lines,Coastal Classes,mudflat,d,Mud Flat,0.06355,0.1271,0.19065,,,Coastal Classes,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_ebsas_polygonschathamsound_d,0.002078851,0.002078851,5553487.69,5553487.69,2671422075,eco_coarse_ebsas_polygons_d_chathamsound,eco_coarse_ebsas_polygonschathamsound_d,3100500,eco,coarse,ebsas,polygons,EBSAS,chathamsound,d,Chatham Sound,0.02939286,0.05878571,0.08817857,,,EBSAS,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmonpinkodd_diversity_d,0,0.001321161,0,0.00966556,7.315958916,eco_fish_salmonpinkodd_diversity_d,eco_fish_salmonpinkodd_diversity_d,6590500,eco,fish,salmonpinkodd,diversity,diversity hotspot,,d,Pink Salmon (odd),0.2,0.3,0.4,,,Pink salmon (odd),no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmonchum_diversity_d,0,0.000588286,0,0.00966556,16.43002527,eco_fish_salmonchum_diversity_d,eco_fish_salmonchum_diversity_d,6590300,eco,fish,salmonchum,diversity,diversity hotspot,,d,Chum Salmon,0.2,0.3,0.4,,,Chum salmon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_inverts_dungeness_records_d,0,0.000739886,0,4603344.534,6221696257,eco_inverts_dungeness_records_d,eco_inverts_dungeness_records_d,7240200,eco,inverts,dungeness,records,records,,d,Dungeness crab ,0.1,0.15,0.2,,,Dungeness crab ,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_loongrebe_density_d,0.000344585,0.000405394,5.902758753,6.944422062,17130.04888,eco_birds_loongrebe_density_d,eco_birds_loongrebe_density_d,5290100,eco,birds,loongrebe,density,density - yr round,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_gull_density_m,0.000313964,0.000369369,1.795636251,2.112513237,5719.247376,eco_birds_gull_density_m,eco_birds_gull_density_m,5260100,eco,birds,gull,density,density - yr round,,m,Gulls,0.1,0.15,0.2,,,Gulls,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmonsockeye_diversity_d,0,0.0019462,0,0.008843988,4.544232642,eco_fish_salmonsockeye_diversity_d,eco_fish_salmonsockeye_diversity_d,6590700,eco,fish,salmonsockeye,diversity,diversity hotspot,,d,Sockeye Salmon,0.2,0.3,0.4,,,Sockeye salmon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_areas_estuaries_polygons_d,0.001579826,0.006582607,498928.503,2078868.762,315812373.5,eco_areas_estuaries_polygons_d,eco_areas_estuaries_polygons_d,3010700,eco,areas,estuaries,polygons,polygons,,d,Estuaries,0.2,0.4,0.6,,,Estuaries,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_mamu_density_d,0,8.22E-05,0,1.288524311,15668.29045,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_mammals_killerwhaleresident_ia_d,0.000207866,0.000244549,4810283.639,5659157.222,23141217907,eco_mammals_killerwhaleresident_ia_d,eco_mammals_killerwhaleresident_ia_d,8060400,eco,mammals,killerwhaleresident,ia,Important Areas,,d,Killer Whale - Northern Residents^,0,0,0,,^,Orca NE Pacific Northern Residents,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_pigeonguillemot_density_m,0.000321268,0.000377962,2.052734314,2.414981546,6389.479904,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,0.000621737,0.000621737,5880748.185,5880748.185,9458573811,eco_coarse_oceanreg_polygons_d_mainlandfjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,3080200,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,mainlandfjords,d,Mainland Fjords,0.045899,0.091798,0.137697,,,ocean reg,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_murrelgalcid_density_d,0,0.000181276,0,5.423992816,29921.26213,eco_birds_murrelgalcid_density_d,eco_birds_murrelgalcid_density_d,5250100,eco,birds,murrelgalcid,density,density - yr round,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_inverts_prawn_records_d,0,2.74E-05,0,348875.3671,12727061153,eco_inverts_prawn_records_d,eco_inverts_prawn_records_d,7350100,eco,inverts,prawn,records,records,,d,Spot prawn^,0,0,0,,^,Prawn,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_mammals_humpbackwhale_density_d,4.07E-05,0.000169735,6.548407792,27.28503247,160750.5051,eco_mammals_humpbackwhale_density_d,eco_mammals_humpbackwhale_density_d,8200100,eco,mammals,humpbackwhale,density,density,,d,Humpback Whale,0.1,0.15,0.2,,,Humpback Whale,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_ecosections_polygons_d,9.64E-06,9.64E-06,5881000.797,5881000.797,6.10E+11,eco_coarse_ecosections_polygons_d,eco_coarse_ecosections_polygons_d,3060100-3060800,eco,coarse,ecosections,polygons,polygons,,d,Ecosections,0,0,0,,^,Ecosections,yes
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_inverts_octopusgiantpacific_records_d,1.49E-05,2.49E-05,126725.0697,211208.4495,8481116738,eco_inverts_octopusgiantpacific_records_d,eco_inverts_octopusgiantpacific_records_d,7140100,eco,inverts,octopusgiantpacific,records,records,,d,Giant Pacific octopus,0.2,0.3,0.4,,,Giant pacific octopus,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_coastalclasses_linesrockcliff_d,0.000147961,0.000147961,915.581899,915.581899,6187975.355,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008644,0.017288,0.025932,,,Coastal Classes,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_coastalclasses_linessandgravelbeach_d,0.000997735,0.000997735,1127.852737,1127.852737,1130412.557,eco_coarse_coastalclasses_lines_d_sandgravelbeach,eco_coarse_coastalclasses_linessandgravelbeach_d,3091000,eco,coarse,coastalclasses,lines,Coastal Classes,sandgravelbeach,d,Sand and Gravel Beach,0.019805,0.03961,0.059415,,,Coastal Classes,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_bottompatches_polygonssoft_d,0,0.000378906,0,3141563.845,8291133196,eco_coarse_bottompatches_polygons_d_soft,eco_coarse_bottompatches_polygonssoft_d,3050300,eco,coarse,bottompatches,polygons,Bottom Patches,soft,d,Soft substrate,0.073,0.146,0.219,,,Bottom Patches,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_seaduck_densitystaging_d,3.40E-05,4.01E-05,0.55327729,0.650914458,16251.15798,eco_birds_seaduck_densitystaging_d,eco_birds_seaduck_densitystaging_d,5280200,eco,birds,seaduck,densitystaging,density - staging,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_bottompatches_polygonshard_d,8.05E-05,9.48E-05,343501.2114,404119.0722,4264947048,eco_coarse_bottompatches_polygons_d_hard,eco_coarse_bottompatches_polygonshard_d,3050100,eco,coarse,bottompatches,polygons,Bottom Patches,hard,d,Hard substrate,0.1,0.2,0.3,,,Bottom Patches,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmon_biomass_d,0,0.004220768,0,175505.1114,41581320.2,eco_fish_salmon_biomass_d,eco_fish_salmon_biomass_d,6590100,eco,fish,salmon,biomass,biomass hotspot,,d,Pacific Salmon,0.2,0.3,0.4,,,Pacific salmon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_birds_gooseswan_density_m,0.000838524,0.000986499,10.48130244,12.33094405,12499.70234,eco_birds_gooseswan_density_m,eco_birds_gooseswan_density_m,5270100,eco,birds,gooseswan,density,density - yr round,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_inverts_shrimpsidestripe_records_d,0,0.00016393,0,635175.2603,3874669022,eco_inverts_shrimpsidestripe_records_d,eco_inverts_shrimpsidestripe_records_d,7300100,eco,inverts,shrimpsidestripe,records,records,,d,Sidestripe shrimp^,0,0,0,,^,Sidestripe shrimp,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_plants_bullkelp_biobands_d,0.000986199,0.000986199,7612.163171,7612.163171,7718691.344,eco_plants_bullkelp_biobands_d,eco_plants_bullkelp_biobands_d,4020200,eco,plants,bullkelp,biobands,Biobands,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_areas_highrugosity_polygons_d,0.000112458,0.000112458,2392860.408,2392860.408,21277886447,eco_areas_highrugosity_polygons_d,eco_areas_highrugosity_polygons_d,3010100,eco,areas,highrugosity,polygons,polygons,,d,High Rugosity,0.2,0.4,0.6,,,High Rugosity,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_ecosections_polygonsncf_d,0.000629882,0.000629882,5881000.789,5881000.789,9336663490,eco_coarse_ecosections_polygons_d_ncf,eco_coarse_ecosections_polygonsncf_d,3060500,eco,coarse,ecosections,polygons,Ecosections,ncf,d,North Coast Fjords,0.031586,0.063172,0.094758,,,Ecosections,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmoncoho_diversity_d,0,0.000818111,0,0.010148838,12.40521361,eco_fish_salmoncoho_diversity_d,eco_fish_salmoncoho_diversity_d,6590400,eco,fish,salmoncoho,diversity,diversity hotspot,,d,Coho Salmon,0.2,0.3,0.4,,,Coho Salmon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmonpinkeven_diversity_d,0,0.000109988,0,0.000599931,5.454531629,eco_fish_salmonpinkeven_diversity_d,eco_fish_salmonpinkeven_diversity_d,6590600,eco,fish,salmonpinkeven,diversity,diversity hotspot,,d,Pink Salmon (even),0.2,0.3,0.4,,,Pink salmon (even),no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_mammals_seaotter_modeledhabitat_d,0.000563842,0.000939736,2320751.419,3867919.032,4115963951,eco_mammals_seaotter_modeledhabitat_d,eco_mammals_seaotter_modeledhabitat_d,8150100,eco,mammals,seaotter,modeledhabitat,Modeled Habitat,,d,Sea Otter,0.4,0.5,0.6,,,Sea otter,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_bottompatches_polygonsmixed_d,0.000308847,0.000308847,1910241.077,1910241.077,6185067402,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_salmonchinook_diversity_d,0,0.007467124,0,0.191378096,25.62942613,eco_fish_salmonchinook_diversity_d,eco_fish_salmonchinook_diversity_d,6590200,eco,fish,salmonchinook,diversity,diversity hotspot,,d,Chinook Salmon,0.4,0.5,0.6,,,Chinook salmon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_fish_eulachon_spawn_d,0,0.00327899,0,5822463.542,1775688276,eco_fish_eulachon_spawn_d,eco_fish_eulachon_spawn_d,6030100,eco,fish,eulachon,spawn,Important Areas - spawn,,d,Eulachon,0.4,0.5,0.6,,,Eulachon,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_mammals_killerwhaletransient_hsi_d,0.000169983,0.00019998,4998850.671,5881000.789,29407930625,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0,0,0,,^,Orca NE Pacific Transients,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_coastalclasses_linessandflat_d,0.000267311,0.000267311,348.8866569,348.8866569,1305170.19,eco_coarse_coastalclasses_lines_d_sandflat,eco_coarse_coastalclasses_linessandflat_d,3091300,eco,coarse,coastalclasses,lines,Coastal Classes,sandflat,d,Sand Flat,0.017821,0.035642,0.053463,,,Coastal Classes,no
pro_kennedyislandconservancy,Kennedy Island Conservancy,NC,North Coast Fjords,eco_coarse_coastalclasses_linesrockramp_d,0.001902729,0.001902729,19697.56364,19697.56364,10352267.51,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no
