UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval,Replication method,Replication_All species_areas,Replication_All species_Seabirds,Replication_All species_fish,Replication_All species_invertebrates,Replication_All species_plants and algae,Replication_All species_marine mammals_reptiles,Replication_Habitat classes_Biophysical units,Replication_Habitat classes_Bottom patches,Replication_Habitat classes_Ecosections,Replication_Habitat classes_Geomorphic units,Replication_Habitat classes_Ocean regions,Replication_Habitat classes_EBSAs,Conservation_concern_features,Habitat_feature_count_metric,Species_feature_count_metric,Ecological Intactness_upper predator,Ecological Intactness_mammals,Ecological Intactness_forage species,Ecological Intactness_habitat forming,Ecological Intactness_Bird species,Ecological Intactness_nutrient exchangers,significant_area_feature_count ,scaled_updated_2020Sep3
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_ecosections_polygons_d,8.220549592266641e-05,8.220549592266641e-05,50169559.0578988,50169559.0578988,610294463828.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_coastalclasses_linesrockcliff_d,0.007372836184037622,0.007372836184037622,45621.862094271506,45621.862094271506,6187830.70116816,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008643999999999999,0.017287999999999998,0.025932,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_areas_richness_nearshorehabitat_d,0.0063919435306049035,0.0063919435306049035,8163185.41259165,8163185.41259165,1277105370.76962,eco_areas_richness_nearshorehabitat_d,eco_areas_richness_nearshorehabitat_d,3020300,eco,areas,richness,nearshorehabitat,nearshore,,d,Habitat Richness,0.1,0.2,0.3,,,Richness,no,Area,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_lingcod_phmasynsab_m,0.00030207208554709964,0.00030207208554709964,124.96329485372299,124.96329485372299,413687.0,eco_fish_lingcod_phmasynsab_m,eco_fish_lingcod_phmasynsab_m,6070100,eco,fish,lingcod,phmasynsab,Research CPUE,,m,Lingcod,0.2,0.3,0.4,,,Lingcod,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_salmonpinkodd_diversity_d,0.004142858666319979,0.004142858666319979,0.0303089837986161,0.0303089837986161,7.315958916247309,eco_fish_salmonpinkodd_diversity_d,eco_fish_salmonpinkodd_diversity_d,6590500,eco,fish,salmonpinkodd,diversity,diversity hotspot,,d,Pink Salmon (odd),0.2,0.3,0.4,,,Pink salmon (odd),no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_salmonchum_diversity_d,0.002767097125005691,0.002767097125005691,0.0454634756979241,0.0454634756979241,16.4300252734463,eco_fish_salmonchum_diversity_d,eco_fish_salmonchum_diversity_d,6590300,eco,fish,salmonchum,diversity,diversity hotspot,,d,Chum Salmon,0.2,0.3,0.4,,,Chum salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_clamhorse_records_d,0.00483578010642195,0.00483578010642195,4117201.77406456,4117201.77406456,851403844.562098,eco_inverts_clamhorse_records_d,eco_inverts_clamhorse_records_d,7470100,eco,inverts,clamhorse,records,records,,d,Horse clam,0.2,0.3,0.4,,,Horse clam,no,Point,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishsilvergray_ccira_d,0.001224123543377796,0.001224123543377796,0.00446279966611835,0.00446279966611835,3.6457101819999997,eco_fish_rockfishsilvergray_ccira_d,eco_fish_rockfishsilvergray_ccira_d,6230300,eco,fish,rockfishsilvergray,ccira,CCIRA Research CPUE,,d,Silvergray Rockfish,0.1,0.15,0.2,,,Silvergray rockfish,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_areas_estuaries_polygons_d,5.771021356553313e-10,5.771021356553313e-10,0.18216571289612501,0.18216571289612501,315655932.704643,eco_areas_estuaries_polygons_d,eco_areas_estuaries_polygons_d,3010700,eco,areas,estuaries,polygons,polygons,,d,Estuaries,0.2,0.4,0.6,,,Estuaries,no,Area,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_minkewhale_density_d,0.0,0.0,0.0,0.0,5247.72526876975,eco_mammals_minkewhale_density_d,eco_mammals_minkewhale_density_d,8170100,eco,mammals,minkewhale,density,density,,d,Common Minke Whale^,0.0,0.0,0.0,,^,Minke whale,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_seaduck_densitywinter_d,0.0,0.0,0.0,0.0,10480.2601661682,eco_birds_seaduck_densitywinter_d,eco_birds_seaduck_densitywinter_d,5280300,eco,birds,seaduck,densitywinter,density in winter,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_harbourseal_haulouts_m,0.005605119793329805,0.005605119793329805,616894.827372803,616894.827372803,110059169.13799399,eco_mammals_harbourseal_haulouts_m,eco_mammals_harbourseal_haulouts_m,8110100,eco,mammals,harbourseal,haulouts,Haulouts,,m,Harbour Seal,0.4,0.5,0.6,,,Harbour seal,no,Area,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_geoduck_records_d,0.011029661480973191,0.011029661480973191,20011568.3417981,20011568.3417981,1814341117.9317899,eco_inverts_geoduck_records_d,eco_inverts_geoduck_records_d,7360100,eco,inverts,geoduck,records,records,,d,Geoduck,0.2,0.3,0.4,,,Geoduck,no,Point,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_pacificwhitesideddolphin_density_d,0.0004742383874252712,0.0004742383874252712,28.1366444775886,28.1366444775886,59330.170698217196,eco_mammals_pacificwhitesideddolphin_density_d,eco_mammals_pacificwhitesideddolphin_density_d,8040100,eco,mammals,pacificwhitesideddolphin,density,density,,d,Pacific White-sided Dolphin,0.1,0.15,0.2,,,Pacific white-sided dolphin,no,Density,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjordmound_d,0.004316663115177173,0.004316663115177173,7774121.52247652,7774121.52247652,1800956274.56845,eco_coarse_geomorphicunits_polygons_d_fjordmound,eco_coarse_geomorphicunits_polygonsfjordmound_d,3030400,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordmound,d,Fjord mound,0.081137,0.162274,0.24341100000000002,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_heron_densitywinter_m,0.0,0.0,0.0,0.0,2013.3244407176999,eco_birds_heron_densitywinter_m,eco_birds_heron_densitywinter_m,5350100,eco,birds,heron,densitywinter,density in winter,,m,Great Blue Heron,0.1,0.15,0.2,,,Great Blue Heron,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_bottompatches_polygonshard_d,0.0023461721732846554,0.0023461721732846554,10006300.0821382,10006300.0821382,4264947046.97197,eco_coarse_bottompatches_polygons_d_hard,eco_coarse_bottompatches_polygonshard_d,3050100,eco,coarse,bottompatches,polygons,Bottom Patches,hard,d,Hard substrate,0.1,0.2,0.3,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishshortraker_ccira_d,0.0,0.0,0.0,0.0,4.170188637,eco_fish_rockfishshortraker_ccira_d,eco_fish_rockfishshortraker_ccira_d,na,eco,fish,rockfishshortraker,ccira,CCIRA Research CPUE,,,Shortraker Rockfish^,0.0,0.0,0.0,,^,Shortraker rockfish,,no target,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_rockfishcopper_phmasyn_m,0.002476768111751788,0.002476768111751788,342.75993898533,342.75993898533,138390.0,eco_fish_rockfishcopper_phmasyn_m,eco_fish_rockfishcopper_phmasyn_m,6130100,eco,fish,rockfishcopper,phmasyn,Research CPUE,,m,Copper Rockfish,0.2,0.3,0.4,,,Copper rockfish,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_shrimpsidestripe_records_d,0.00039558942253291746,0.00039558942253291746,1532778.08102485,1532778.08102485,3874669022.26716,eco_inverts_shrimpsidestripe_records_d,eco_inverts_shrimpsidestripe_records_d,7300100,eco,inverts,shrimpsidestripe,records,records,,d,Sidestripe shrimp^,0.0,0.0,0.0,,^,Sidestripe shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_plants_bullkelp_biobands_d,0.00305731891081215,0.00305731891081215,23598.400601642403,23598.400601642403,7718658.501142,eco_plants_bullkelp_biobands_d,eco_plants_bullkelp_biobands_d,4020200,eco,plants,bullkelp,biobands,Biobands,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_pennatulacea_model_d,0.0004226779130328838,0.0004226779130328838,6.00922057908296,6.00922057908296,14217.020558193799,eco_inverts_pennatulacea_model_d,eco_inverts_pennatulacea_model_d,7380200,eco,inverts,pennatulacea,model,predicted habitat,,d,Sea pens,0.2,0.3,0.4,,,Sea pens,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_mammals_seaotter_modeledhabitat_d,0.006216529496811946,0.006216529496811946,25587011.3076719,25587011.3076719,4115963950.7532,eco_mammals_seaotter_modeledhabitat_d,eco_mammals_seaotter_modeledhabitat_d,8150100,eco,mammals,seaotter,modeledhabitat,Modeled Habitat,,d,Sea Otter,0.4,0.5,0.6,,,Sea otter,no,Area,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_birds_cormorant_densitywinter_m,0.0,0.0,0.0,0.0,2173.8053808212303,eco_birds_cormorant_densitywinter_m,eco_birds_cormorant_densitywinter_m,5300200,eco,birds,cormorant,densitywinter,density in winter,,m,Unspecified Cormorant  ,0.1,0.15,0.2,,,Unspecified Cormorant  ,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_dogfish_phmasyn_m,0.0014527107253528985,0.0014527107253528985,626.401601218543,626.401601218543,431195.0,eco_fish_dogfish_phmasyn_m,eco_fish_dogfish_phmasyn_m,6020100,eco,fish,dogfish,phmasyn,Research CPUE,,m,Spiny Dogfish,0.1,0.15,0.2,,,Spiny Dogfish,no,Density,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_plants_eelgrass_polygons_d,0.00012072402298485311,0.00012072402298485311,13036.3904322316,13036.3904322316,107985056.41140899,eco_plants_eelgrass_polygons_d,eco_plants_eelgrass_polygons_d,4040100,eco,plants,eelgrass,polygons,Distribution,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no,Area,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_inverts_coralhotspot_ccira,0.0,0.0,0.0,0.0,44.29370290399999,eco_inverts_coralhotspot_ccira,eco_inverts_coralhotspot_ccira,na,eco,inverts,coral,ccira,CCIRA Research Surveys,,,Corals hotspot,0.2,0.3,0.4,,,Corals,,Density,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_arrowtooth_phmasynsab_m,0.000650479289232387,0.000650479289232387,274.901654339656,274.901654339656,422614.0,eco_fish_arrowtooth_phmasynsab_m,eco_fish_arrowtooth_phmasynsab_m,6010100,eco,fish,arrowtooth,phmasynsab,Research CPUE,,m,Arrowtooth Flounder,0.1,0.15,0.2,,,Arrowtooth flounder,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_coarse_biophysicalunits_polygonsshelf_d,3.4562581510874574e-05,3.4562581510874574e-05,1215264.22662573,1215264.22662573,35161269022.7831,eco_coarse_biophysicalunits_polygons_d_shelf,eco_coarse_biophysicalunits_polygonsshelf_d,3040300,eco,coarse,biophysicalunits,polygons,Biophysical Units,shelf,d,Shelf,0.025403,0.050806,0.076209,,,Biophysical Units,no,Area,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
S2_CC_192,CC_prelim_1_3_Kitasu_Bay_PMZ_RCA_SC2CC,CC,North Coast Fjords,eco_fish_herring_ia_d,0.0027165769901674234,0.0027165769901674234,49617847.065737605,49617847.065737605,18264841101.6246,eco_fish_herring_ia_d,eco_fish_herring_ia_d,6060200,eco,fish,herring,ia,Important Areas,,d,Pacific Herring ^,0.0,0.0,0.0,,^,Pacific herring ,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_mammals_dallsporpoise_density_d,0.0002361598574358691,0.00027783512639514005,18.106426451464984,21.301678178194102,76670.21249105349,eco_mammals_dallsporpoise_density_d,eco_mammals_dallsporpoise_density_d,8010100,eco,mammals,dallsporpoise,density,density,,d,Dall's Porpoise,0.1,0.15,0.2,,,Dall's Porpoise,no,Density,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_sablefish_phmasynsab_m,0.0,0.00013139921210882682,0.0,54.46011164826071,414463.0,eco_fish_sablefish_phmasynsab_m,eco_fish_sablefish_phmasynsab_m,6300100,eco,fish,sablefish,phmasynsab,Research CPUE,,m,Sablefish,0.1,0.15,0.2,,,Sablefish,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_areas_rockfishdensity_ccira_d,0.002120937560741195,0.002120937560741195,0.20427930958181,0.20427930958181,96.315569757,eco_areas_rockfishdensity_ccira_d,eco_areas_rockfishdensity_ccira_d,na,eco,areas,rockfish,density,density,,,Rockfish,0.1,0.2,0.3,,,Rockfish,,Density,,,,,,,,,,,,,,,1.0,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishyelloweye_ccira_d,0.0,0.0,0.0,0.0,13.218878737999999,eco_fish_rockfishyelloweye_ccira_d,eco_fish_rockfishyelloweye_ccira_d,6270300,eco,fish,rockfishyelloweye,ccira,CCIRA Research CPUE,,d,Yelloweye Rockfish,0.4,0.5,0.6,,,Yelloweye rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_birds_shorebirdrock_density_d,0.0,0.0,0.0,0.0,6212.09649968147,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_birds_puffin_density_d,0.0,0.0,0.0,0.0,2399.66238021851,eco_birds_puffin_density_d,eco_birds_puffin_density_d,5230100,eco,birds,puffin,density,density - yr round,,d,Puffins,0.1,0.15,0.2,,,Puffins,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_coastalclasses_linesrockramp_d,0.00016660485324641115,0.00016660485324641115,1724.68881098353,1724.68881098353,10351972.2107536,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_inverts_prawn_records_d,0.0,6.884256611804394e-05,0.0,876163.548896773,12727061152.7528,eco_inverts_prawn_records_d,eco_inverts_prawn_records_d,7350100,eco,inverts,prawn,records,records,,d,Spot prawn^,0.0,0.0,0.0,,^,Prawn,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishcanary_phmasyn_m,0.0,0.00017384972300977752,0.0,59.779965754142104,343860.0,eco_fish_rockfishcanary_phmasyn_m,eco_fish_rockfishcanary_phmasyn_m,6110100,eco,fish,rockfishcanary,phmasyn,Research CPUE,,m,Canary Rockfish,0.1,0.15,0.2,,,Canary Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishchina_ccira_d,0.0,0.006210452942189201,0.0,0.103356745578124,16.642384467,eco_fish_rockfishchina_ccira_d,eco_fish_rockfishchina_ccira_d,6120200,eco,fish,rockfishchina,ccira,CCIRA Research CPUE,,d,China Rockfish,0.2,0.3,0.4,,,China rockfish,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_mammals_spermwhale_density_d,0.0,0.0,0.0,0.0,2030.0230178629897,eco_mammals_spermwhale_density_d,eco_mammals_spermwhale_density_d,8230100,eco,mammals,spermwhale,density,density,,d,Sperm Whale,0.1,0.15,0.2,,,Sperm Whale,no,Density,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_inverts_spongehotspot_ccira,0.0,0.0,0.0,0.0,29.669343423,eco_inverts_spongehotspot_ccira,eco_inverts_spongehotspot_ccira,na,eco,inverts,sponge,ccira,CCIRA Research Surveys,,,Sponge hotspot/glass and other,0.4,0.5,0.6,,,Sponge,,Density,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishwidow_ccira_d,0.0,0.0,0.0,0.0,3.076535334,eco_fish_rockfishwidow_ccira_d,eco_fish_rockfishwidow_ccira_d,na,eco,fish,rockfishwidow,ccira,CCIRA Research CPUE,,,Widow Rockfish^,0.0,0.0,0.0,,^,Widow rockfish,,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_birds_gooseswan_density_m,0.0,0.0,0.0,0.0,12499.701407909399,eco_birds_gooseswan_density_m,eco_birds_gooseswan_density_m,5270100,eco,birds,gooseswan,density,density - yr round,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_skatesandpaper_phmasyn_m,0.0,5.2980278913920725e-05,0.0,12.630498493078699,238400.0,eco_fish_skatesandpaper_phmasyn_m,eco_fish_skatesandpaper_phmasyn_m,6350100,eco,fish,skatesandpaper,phmasyn,Research CPUE,,m,Sandpaper Skate,0.1,0.15,0.2,,,Sandpaper skate,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_coastalclasses_linesgravelbeach_d,0.0014852301623462221,0.0014852301623462221,1593.47713126016,1593.47713126016,1072882.28562699,eco_coarse_coastalclasses_lines_d_gravelbeach,eco_coarse_coastalclasses_linesgravelbeach_d,3090300,eco,coarse,coastalclasses,lines,Coastal Classes,gravelbeach,d,Gravel Beach,0.020697999999999998,0.041395999999999995,0.062094,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_bottompatches_polygonsmixed_d,0.0001719700964824634,0.0001719700964824634,1063646.63784732,1063646.63784732,6185067401.8537,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishtiger_ccira_d,0.0,0.004925825595749838,0.0,0.0630783122052687,12.805632473,eco_fish_rockfishtiger_ccira_d,eco_fish_rockfishtiger_ccira_d,6240200,eco,fish,rockfishtiger,ccira,CCIRA Research CPUE,,d,Tiger Rockfish,0.2,0.3,0.4,,,Tiger rockfish,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_plants_eelgrass_biobands_d,0.0005310715917462857,0.0006247901079368066,2365.23026387828,2782.6238398568,4453693.81574499,eco_plants_eelgrass_biobands_d,eco_plants_eelgrass_biobands_d,4040300,eco,plants,eelgrass,biobands,Biobands,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_coastalclasses_linessandflat_d,0.001289622949908284,0.001289622949908284,1683.13116652871,1683.13116652871,1305134.31592421,eco_coarse_coastalclasses_lines_d_sandflat,eco_coarse_coastalclasses_linessandflat_d,3091300,eco,coarse,coastalclasses,lines,Coastal Classes,sandflat,d,Sand Flat,0.017821,0.035642,0.053463,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_lingcod_phmasynsab_m,0.0,9.320219473623488e-05,0.0,38.5565363338488,413687.0,eco_fish_lingcod_phmasynsab_m,eco_fish_lingcod_phmasynsab_m,6070100,eco,fish,lingcod,phmasynsab,Research CPUE,,m,Lingcod,0.2,0.3,0.4,,,Lingcod,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjordcrest_d,0.00259720486054335,0.00259720486054335,3175897.086596,3175897.086596,1222813469.528,eco_coarse_geomorphicunits_polygons_d_fjordcrest,eco_coarse_geomorphicunits_polygonsfjordcrest_d,3030100,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordcrest,d,Fjord crest,0.098363,0.196726,0.295089,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_coastalclasses_linesrockplatform_d,0.004874423388593592,0.004874423388593592,14703.3321079222,14703.3321079222,3016424.90521623,eco_coarse_coastalclasses_lines_d_rockplatform,eco_coarse_coastalclasses_linesrockplatform_d,3090800,eco,coarse,coastalclasses,lines,Coastal Classes,rockplatform,d,Rock Platform,0.012273000000000001,0.024546000000000002,0.036819,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_fish_rockfishshortraker_phmasyn_m,0.0,0.000188012969582256,0.0,19.1763828325422,101995.0,eco_fish_rockfishshortraker_phmasyn_m,eco_fish_rockfishshortraker_phmasyn_m,6210100,eco,fish,rockfishshortraker,phmasyn,Research CPUE,,m,Shortraker Rockfish,0.2,0.3,0.4,,,Shortraker rockfish,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_CC_193,S2_M2_Laredo_Channel,CC,North Coast Fjords,eco_coarse_coastalclasses_linessandgravelflatfan_d,0.0002758656508122964,0.0002758656508122964,458.469512847214,458.469512847214,1661930.4052433998,eco_coarse_coastalclasses_lines_d_sandgravelflatfan,eco_coarse_coastalclasses_linessandgravelflatfan_d,3091100,eco,coarse,coastalclasses,lines,Coastal Classes,sandgravelflatfan,d,Sand and Gravel Flat or Fan,0.015976,0.031952,0.047928,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
